-2.9,-2.8,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0
,,,,,,,,,,,,,27%,24%,23%,23%,32%,27%,24%,35%,23%,27%,31%,30%,31%,23%,31%,24%,18%,26%,28%,28%,27%,24%,28%,26%,28%,26%,23%,30%,34%,23%,24%,28%,27%,22%,27%,,,,,,,,,,,
,,,,,,,,,,,,,28%,25%,23%,24%,33%,27%,25%,35%,23%,27%,32%,31%,31%,23%,31%,25%,17%,25%,29%,28%,27%,24%,28%,25%,28%,27%,23%,29%,33%,23%,24%,28%,27%,23%,27%,,,,,,,,,,,
,,,,,,,,,,,,,28%,25%,22%,24%,33%,26%,25%,36%,24%,26%,32%,30%,32%,22%,32%,26%,17%,26%,29%,28%,26%,25%,28%,25%,29%,26%,22%,30%,33%,24%,25%,29%,26%,22%,26%,,,,,,,,,,,
,,,,,,,,,,,,,27%,25%,22%,25%,32%,27%,25%,35%,23%,27%,31%,30%,31%,22%,31%,26%,17%,26%,29%,27%,26%,25%,27%,25%,30%,27%,23%,30%,32%,23%,26%,29%,26%,23%,,,,,,,,,,,,
,,,,,,,,,,,,,27%,24%,22%,26%,33%,27%,24%,35%,23%,27%,31%,29%,31%,22%,31%,26%,17%,27%,28%,27%,26%,26%,27%,24%,31%,28%,23%,29%,32%,23%,26%,29%,26%,23%,,,,,,,,,,,,
,,,,,,,,,,,,,28%,25%,23%,25%,33%,28%,24%,34%,23%,27%,32%,30%,30%,22%,30%,25%,18%,27%,28%,27%,25%,25%,27%,25%,30%,28%,23%,29%,32%,23%,27%,29%,,23%,,,,,,,,,,,,
,,,,,,,,,,,,,28%,25%,24%,25%,32%,28%,24%,34%,22%,26%,31%,31%,30%,21%,30%,25%,18%,26%,28%,26%,25%,26%,26%,26%,31%,28%,22%,29%,31%,22%,26%,29%,,24%,,,,,,,,,,,,
,,,,,,,,,,,,,27%,26%,23%,26%,33%,27%,25%,33%,22%,26%,31%,31%,31%,21%,30%,26%,17%,26%,27%,26%,25%,26%,26%,26%,31%,28%,23%,28%,31%,23%,26%,28%,,23%,,,,,,,,,,,,
,,,,,,,,,,,,,27%,26%,23%,26%,34%,28%,24%,33%,22%,26%,30%,30%,32%,21%,29%,26%,17%,26%,27%,26%,24%,26%,26%,27%,32%,28%,23%,28%,30%,24%,26%,28%,,23%,,,,,,,,,,,,
,,,,,,,,,,,,,27%,25%,23%,25%,34%,29%,25%,33%,23%,25%,30%,30%,33%,20%,29%,25%,17%,27%,28%,25%,24%,25%,25%,27%,31%,28%,23%,28%,30%,24%,27%,29%,,23%,,,,,,,,,,,,
,,,,,,,,,,,,,26%,25%,23%,25%,33%,29%,25%,32%,23%,26%,31%,30%,32%,20%,30%,25%,17%,26%,27%,25%,24%,25%,25%,26%,32%,27%,23%,29%,30%,24%,27%,29%,,23%,,,,,,,,,,,,
,,,,,,,,,,,,,27%,26%,24%,26%,33%,28%,25%,32%,22%,26%,31%,29%,32%,20%,29%,26%,16%,26%,28%,26%,24%,25%,25%,26%,33%,27%,24%,28%,29%,24%,27%,28%,,22%,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,23%,26%,33%,28%,24%,31%,22%,26%,30%,30%,31%,20%,29%,26%,16%,26%,28%,26%,23%,24%,24%,26%,33%,28%,23%,28%,29%,23%,28%,28%,,22%,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,23%,25%,32%,28%,24%,31%,22%,25%,30%,31%,32%,21%,29%,26%,17%,25%,28%,25%,24%,24%,24%,26%,32%,28%,23%,28%,30%,23%,29%,28%,,22%,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,23%,25%,32%,27%,24%,31%,22%,25%,30%,31%,32%,22%,30%,26%,17%,25%,27%,25%,25%,24%,25%,27%,32%,28%,23%,28%,30%,24%,30%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,22%,26%,33%,27%,25%,30%,21%,25%,29%,31%,31%,21%,29%,26%,17%,25%,27%,26%,26%,24%,25%,27%,31%,28%,22%,28%,29%,24%,29%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,22%,27%,32%,27%,24%,31%,22%,24%,29%,31%,32%,22%,29%,26%,17%,24%,27%,26%,26%,23%,24%,28%,31%,28%,22%,28%,29%,23%,30%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,25%,23%,27%,32%,26%,24%,31%,22%,24%,30%,32%,32%,22%,29%,25%,16%,24%,27%,26%,25%,23%,24%,27%,31%,27%,22%,27%,29%,23%,30%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,25%,24%,27%,32%,26%,24%,32%,23%,24%,29%,32%,32%,23%,28%,26%,17%,24%,28%,26%,26%,23%,24%,28%,30%,27%,22%,27%,28%,23%,29%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,25%,27%,31%,26%,24%,31%,23%,25%,29%,31%,31%,23%,28%,26%,18%,25%,28%,27%,27%,23%,24%,28%,30%,27%,22%,28%,29%,23%,29%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27%,24%,27%,31%,26%,23%,31%,23%,24%,30%,31%,32%,22%,28%,27%,19%,26%,29%,27%,28%,22%,24%,28%,31%,27%,21%,28%,29%,22%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27%,24%,26%,31%,25%,24%,32%,23%,25%,29%,32%,32%,22%,27%,27%,19%,26%,28%,26%,27%,22%,25%,27%,32%,26%,22%,27%,28%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27%,24%,26%,30%,25%,24%,32%,23%,25%,30%,31%,32%,23%,27%,27%,20%,26%,28%,26%,27%,22%,25%,28%,31%,26%,23%,27%,28%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27%,24%,26%,30%,25%,24%,32%,23%,25%,31%,31%,32%,24%,27%,28%,20%,27%,29%,26%,28%,22%,25%,28%,32%,26%,24%,27%,29%,23%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,27%,24%,27%,30%,24%,23%,33%,22%,24%,31%,31%,32%,23%,27%,28%,19%,27%,29%,27%,29%,21%,24%,29%,33%,26%,23%,27%,29%,23%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,25%,27%,30%,24%,23%,32%,23%,24%,30%,31%,31%,23%,27%,28%,19%,26%,29%,27%,29%,21%,24%,28%,32%,26%,23%,26%,28%,23%,27%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,26%,27%,31%,25%,23%,32%,23%,24%,31%,31%,31%,24%,27%,29%,19%,26%,30%,27%,29%,21%,24%,29%,32%,27%,23%,26%,28%,23%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,26%,27%,31%,25%,24%,32%,24%,25%,31%,31%,31%,25%,27%,29%,19%,26%,30%,28%,29%,21%,25%,29%,32%,27%,23%,26%,28%,23%,29%,29%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,26%,25%,26%,30%,25%,24%,31%,25%,25%,30%,30%,30%,25%,27%,29%,19%,25%,29%,27%,28%,22%,25%,28%,31%,26%,23%,26%,27%,23%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,31%,24%,24%,31%,25%,25%,30%,30%,30%,25%,27%,29%,18%,25%,30%,27%,29%,22%,24%,29%,31%,26%,23%,26%,27%,22%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,31%,24%,24%,31%,25%,25%,30%,30%,30%,25%,28%,29%,18%,25%,31%,28%,30%,23%,25%,29%,32%,26%,24%,26%,28%,22%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,27%,27%,31%,24%,24%,30%,25%,25%,30%,30%,30%,25%,28%,29%,19%,25%,31%,28%,30%,23%,25%,29%,32%,27%,24%,27%,28%,23%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,31%,24%,24%,30%,25%,25%,29%,29%,30%,25%,27%,28%,20%,25%,31%,27%,29%,24%,25%,28%,33%,27%,24%,26%,27%,23%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,31%,23%,23%,31%,24%,24%,30%,29%,30%,24%,28%,28%,20%,25%,31%,27%,29%,23%,25%,28%,34%,27%,23%,26%,28%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,31%,24%,23%,31%,25%,24%,30%,29%,30%,24%,28%,29%,19%,25%,31%,27%,29%,23%,26%,29%,34%,27%,23%,26%,28%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,26%,30%,24%,23%,30%,25%,24%,29%,28%,29%,24%,28%,29%,19%,25%,31%,27%,28%,23%,27%,28%,34%,27%,23%,27%,28%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,24%,24%,30%,25%,24%,30%,29%,29%,24%,28%,29%,19%,25%,31%,26%,28%,23%,26%,28%,34%,26%,23%,26%,27%,22%,28%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,23%,23%,30%,24%,23%,30%,30%,30%,23%,28%,30%,19%,24%,31%,27%,28%,23%,26%,28%,33%,27%,23%,26%,27%,22%,29%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,25%,29%,24%,24%,30%,24%,24%,30%,29%,30%,24%,29%,29%,19%,24%,30%,27%,28%,23%,26%,29%,33%,28%,22%,26%,27%,21%,29%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,25%,30%,25%,24%,30%,24%,24%,30%,30%,30%,24%,28%,29%,19%,24%,31%,27%,27%,23%,26%,28%,33%,28%,22%,26%,27%,21%,29%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,25%,24%,30%,24%,24%,31%,30%,30%,25%,28%,29%,19%,24%,31%,26%,27%,23%,25%,29%,33%,29%,23%,25%,26%,21%,29%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,30%,25%,23%,30%,23%,23%,31%,30%,30%,24%,29%,29%,19%,23%,30%,26%,27%,23%,25%,29%,34%,29%,23%,25%,27%,21%,29%,26%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,29%,26%,23%,29%,23%,23%,31%,30%,31%,24%,28%,28%,19%,23%,30%,27%,27%,23%,25%,28%,34%,28%,23%,25%,27%,22%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,30%,26%,23%,29%,24%,23%,31%,31%,31%,24%,29%,29%,19%,23%,31%,26%,27%,23%,25%,28%,33%,28%,23%,25%,27%,21%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,26%,23%,29%,25%,24%,31%,31%,31%,24%,30%,29%,19%,23%,31%,27%,27%,24%,25%,29%,33%,28%,23%,25%,27%,21%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,30%,26%,23%,29%,24%,24%,31%,30%,31%,24%,30%,29%,18%,23%,31%,28%,28%,24%,24%,29%,34%,29%,23%,24%,27%,21%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,30%,26%,22%,29%,25%,24%,31%,31%,32%,23%,30%,28%,18%,22%,31%,28%,28%,23%,25%,28%,33%,28%,22%,24%,27%,21%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,30%,26%,22%,29%,25%,25%,31%,31%,31%,23%,30%,29%,18%,22%,31%,28%,27%,23%,26%,28%,33%,28%,22%,24%,27%,21%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,30%,26%,22%,29%,25%,25%,30%,30%,31%,23%,30%,29%,18%,23%,31%,29%,27%,23%,25%,28%,33%,29%,22%,25%,27%,20%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,30%,26%,22%,29%,24%,25%,30%,30%,32%,23%,29%,29%,18%,24%,31%,29%,27%,23%,25%,28%,33%,28%,22%,24%,27%,20%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,30%,26%,22%,29%,24%,26%,30%,30%,31%,23%,30%,29%,18%,23%,31%,29%,27%,23%,25%,27%,32%,29%,23%,25%,27%,20%,28%,27%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,26%,22%,30%,24%,26%,30%,30%,31%,22%,30%,29%,18%,23%,30%,29%,26%,23%,25%,28%,32%,30%,22%,25%,27%,21%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,29%,25%,21%,30%,24%,26%,29%,30%,31%,23%,30%,29%,18%,23%,31%,29%,27%,23%,25%,29%,32%,29%,23%,25%,28%,21%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,30%,25%,21%,30%,24%,27%,29%,31%,31%,23%,31%,29%,18%,23%,31%,29%,27%,23%,25%,28%,32%,30%,23%,24%,28%,20%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,30%,25%,21%,30%,23%,27%,30%,30%,31%,23%,31%,29%,18%,23%,30%,29%,27%,23%,25%,28%,32%,30%,23%,24%,27%,20%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,29%,25%,21%,29%,23%,27%,30%,30%,31%,24%,31%,29%,18%,22%,30%,29%,27%,22%,25%,28%,32%,30%,22%,25%,27%,20%,29%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,29%,25%,21%,30%,24%,28%,30%,31%,31%,24%,31%,29%,18%,23%,30%,28%,28%,22%,25%,28%,32%,30%,22%,25%,27%,21%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,24%,29%,25%,21%,30%,24%,27%,30%,31%,31%,24%,31%,29%,18%,24%,31%,28%,27%,23%,25%,28%,31%,30%,22%,24%,27%,21%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,24%,30%,26%,20%,30%,23%,27%,30%,30%,32%,24%,31%,30%,18%,23%,30%,29%,27%,23%,25%,28%,31%,30%,23%,25%,27%,20%,28%,28%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26%,25%,30%,26%,20%,30%,23%,28%,30%,30%,32%,25%,31%,29%,18%,23%,30%,29%,28%,23%,26%,28%,31%,29%,23%,25%,27%,20%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,26%,20%,30%,23%,28%,30%,31%,31%,25%,31%,29%,18%,23%,30%,28%,28%,23%,25%,28%,31%,30%,22%,25%,27%,20%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,30%,26%,20%,30%,23%,28%,30%,30%,31%,26%,31%,29%,18%,23%,30%,29%,27%,23%,25%,27%,30%,30%,22%,25%,27%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,29%,26%,20%,31%,23%,29%,30%,30%,31%,26%,32%,29%,18%,23%,29%,29%,27%,23%,25%,27%,31%,29%,22%,25%,27%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,29%,26%,20%,31%,23%,28%,30%,31%,31%,26%,31%,29%,18%,23%,29%,29%,28%,23%,25%,27%,31%,30%,22%,25%,27%,21%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,25%,25%,29%,26%,20%,30%,22%,28%,30%,30%,31%,26%,31%,30%,17%,22%,30%,29%,28%,24%,25%,27%,30%,30%,22%,25%,27%,21%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,29%,26%,20%,30%,22%,28%,30%,31%,31%,26%,32%,29%,17%,23%,29%,29%,28%,24%,24%,27%,30%,29%,22%,26%,27%,22%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,29%,26%,20%,30%,22%,28%,31%,31%,31%,26%,31%,29%,17%,23%,29%,29%,28%,24%,25%,26%,30%,30%,23%,26%,27%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,28%,26%,20%,30%,22%,28%,30%,31%,30%,26%,31%,29%,18%,23%,29%,29%,28%,24%,25%,26%,30%,30%,23%,26%,28%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,25%,28%,25%,20%,30%,22%,27%,30%,31%,30%,26%,31%,29%,18%,24%,30%,29%,29%,24%,25%,27%,30%,30%,23%,27%,28%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,28%,25%,20%,29%,22%,27%,30%,31%,31%,26%,31%,29%,17%,24%,29%,29%,29%,24%,25%,27%,30%,29%,22%,27%,28%,21%,29%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,28%,26%,21%,29%,22%,27%,30%,31%,31%,26%,31%,29%,18%,24%,29%,28%,28%,24%,26%,26%,30%,29%,22%,27%,28%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,28%,26%,21%,29%,22%,27%,30%,30%,31%,26%,31%,29%,18%,25%,29%,28%,28%,24%,26%,26%,30%,29%,23%,28%,28%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,27%,25%,21%,29%,23%,27%,29%,30%,32%,25%,31%,29%,18%,25%,29%,29%,29%,24%,26%,26%,30%,29%,23%,27%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,28%,25%,20%,29%,23%,27%,29%,30%,31%,25%,31%,29%,18%,24%,29%,29%,29%,24%,26%,26%,30%,29%,23%,27%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,24%,28%,25%,20%,29%,23%,28%,29%,30%,32%,26%,30%,29%,18%,24%,29%,28%,28%,24%,26%,26%,30%,29%,23%,27%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,24%,23%,28%,25%,20%,29%,23%,28%,29%,31%,32%,26%,30%,29%,17%,24%,30%,28%,28%,23%,26%,26%,30%,29%,23%,27%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,23%,28%,25%,20%,29%,24%,27%,29%,31%,31%,25%,30%,29%,17%,25%,29%,28%,28%,23%,26%,25%,29%,29%,23%,27%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,23%,28%,25%,21%,28%,25%,27%,29%,30%,31%,26%,30%,29%,17%,25%,29%,28%,28%,23%,26%,25%,29%,29%,24%,26%,27%,23%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,23%,28%,25%,20%,28%,24%,27%,29%,31%,31%,26%,30%,29%,17%,25%,29%,28%,28%,23%,26%,25%,29%,30%,24%,26%,27%,22%,28%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,24%,29%,25%,20%,28%,24%,27%,29%,31%,31%,25%,29%,29%,17%,25%,29%,28%,28%,23%,25%,25%,29%,29%,24%,26%,27%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,24%,29%,26%,20%,28%,24%,27%,29%,32%,31%,26%,29%,29%,18%,25%,30%,29%,28%,23%,25%,25%,30%,29%,25%,26%,27%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,26%,20%,28%,24%,28%,29%,32%,30%,26%,29%,28%,18%,25%,30%,28%,28%,23%,26%,25%,30%,29%,25%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,26%,21%,28%,24%,28%,29%,32%,30%,27%,29%,28%,18%,25%,30%,28%,28%,23%,26%,24%,29%,29%,24%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,26%,20%,27%,24%,27%,29%,32%,30%,27%,29%,28%,18%,25%,30%,28%,27%,23%,25%,24%,30%,29%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,26%,20%,27%,23%,27%,28%,32%,30%,27%,28%,28%,18%,25%,30%,28%,28%,23%,25%,24%,30%,28%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,26%,28%,26%,20%,27%,23%,27%,28%,31%,30%,27%,28%,28%,18%,26%,30%,28%,28%,23%,25%,24%,30%,29%,25%,26%,26%,22%,26%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,26%,28%,26%,20%,27%,23%,27%,29%,31%,29%,27%,28%,29%,18%,26%,29%,28%,28%,23%,25%,24%,29%,29%,24%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,26%,20%,27%,24%,27%,29%,32%,29%,27%,29%,29%,18%,25%,29%,27%,28%,23%,25%,24%,30%,29%,24%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,26%,20%,27%,23%,27%,28%,31%,29%,27%,28%,28%,18%,25%,29%,27%,28%,23%,25%,23%,30%,28%,25%,26%,27%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,26%,20%,27%,23%,27%,28%,32%,29%,26%,28%,28%,18%,26%,29%,27%,28%,23%,25%,23%,30%,28%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,26%,21%,27%,23%,27%,28%,32%,29%,27%,28%,28%,18%,26%,29%,27%,28%,23%,25%,23%,30%,28%,24%,26%,26%,23%,27%,,,,,,,,,,,,,,,
