-2.9,-2.8,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0
,,,,,,,,,,,,,,,,25%,28%,25%,21%,27%,24%,27%,28%,32%,28%,27%,28%,28%,18%,26%,28%,27%,28%,24%,25%,23%,30%,28%,24%,25%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,25%,20%,27%,24%,27%,28%,32%,29%,27%,28%,28%,19%,26%,29%,27%,28%,24%,25%,23%,30%,29%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,25%,21%,27%,25%,27%,28%,32%,29%,26%,28%,28%,19%,26%,29%,27%,28%,25%,25%,24%,29%,29%,25%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,29%,25%,21%,27%,24%,27%,28%,32%,29%,26%,28%,28%,19%,26%,30%,27%,28%,24%,25%,24%,29%,29%,24%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,21%,27%,25%,27%,28%,32%,29%,26%,28%,28%,19%,25%,30%,27%,28%,24%,25%,24%,29%,28%,24%,26%,25%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,21%,26%,25%,27%,28%,32%,29%,26%,28%,28%,19%,25%,30%,28%,28%,24%,25%,24%,29%,29%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,22%,26%,25%,27%,27%,32%,29%,26%,27%,27%,19%,25%,30%,27%,27%,24%,26%,23%,29%,29%,25%,26%,26%,22%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,22%,26%,24%,27%,28%,32%,28%,26%,28%,27%,19%,25%,30%,27%,27%,24%,26%,24%,29%,28%,24%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,22%,26%,24%,27%,28%,32%,28%,25%,28%,27%,19%,25%,30%,28%,28%,24%,27%,24%,29%,28%,24%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,28%,25%,22%,26%,24%,27%,28%,32%,28%,25%,28%,27%,19%,25%,30%,28%,28%,24%,26%,24%,29%,28%,24%,26%,26%,23%,26%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,27%,25%,22%,26%,25%,27%,29%,31%,28%,25%,27%,27%,19%,25%,30%,27%,28%,24%,26%,23%,29%,28%,25%,26%,26%,23%,26%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,27%,25%,22%,26%,24%,27%,28%,32%,28%,25%,27%,27%,19%,24%,30%,27%,28%,24%,26%,23%,29%,28%,25%,27%,27%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,27%,25%,22%,26%,25%,27%,29%,32%,28%,25%,27%,27%,19%,24%,30%,27%,28%,24%,26%,23%,29%,28%,25%,27%,27%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,27%,25%,22%,26%,25%,27%,29%,32%,28%,25%,27%,26%,19%,25%,30%,27%,28%,24%,26%,23%,29%,28%,25%,26%,26%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,25%,27%,25%,22%,26%,25%,27%,30%,32%,27%,25%,27%,27%,19%,25%,30%,27%,27%,24%,26%,23%,29%,27%,25%,26%,26%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,24%,27%,24%,22%,26%,24%,27%,29%,32%,28%,25%,28%,27%,19%,24%,31%,27%,27%,24%,27%,23%,29%,27%,25%,27%,26%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,25%,22%,25%,25%,27%,30%,33%,28%,25%,28%,27%,19%,24%,30%,27%,28%,24%,27%,23%,29%,28%,25%,27%,27%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,25%,21%,25%,25%,26%,30%,32%,28%,25%,27%,26%,19%,24%,31%,27%,27%,24%,26%,24%,29%,27%,25%,26%,26%,24%,26%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,25%,21%,25%,25%,26%,30%,33%,28%,25%,27%,26%,19%,24%,31%,27%,27%,23%,26%,23%,28%,27%,25%,26%,26%,23%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,24%,22%,25%,25%,26%,29%,33%,28%,25%,27%,26%,19%,24%,30%,27%,27%,23%,26%,24%,28%,27%,24%,26%,26%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,24%,22%,25%,25%,26%,29%,32%,28%,25%,27%,26%,19%,24%,30%,27%,27%,24%,26%,24%,28%,27%,25%,26%,26%,24%,27%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,24%,22%,25%,25%,26%,29%,32%,28%,25%,27%,26%,19%,24%,30%,27%,27%,24%,26%,24%,28%,27%,25%,26%,26%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,22%,25%,25%,26%,29%,32%,28%,25%,27%,26%,19%,24%,30%,27%,27%,24%,26%,24%,28%,27%,25%,26%,26%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,22%,26%,26%,26%,29%,32%,28%,25%,27%,26%,19%,23%,30%,27%,27%,24%,26%,23%,28%,27%,25%,26%,26%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,23%,25%,25%,26%,29%,32%,28%,25%,27%,26%,19%,23%,30%,27%,27%,24%,26%,23%,28%,26%,25%,25%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,23%,25%,25%,27%,28%,32%,27%,25%,27%,26%,19%,23%,30%,27%,27%,24%,26%,23%,28%,26%,25%,25%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,23%,26%,25%,27%,29%,32%,27%,25%,27%,26%,19%,23%,30%,27%,27%,24%,26%,23%,28%,26%,25%,25%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,26%,25%,27%,29%,32%,27%,25%,27%,26%,19%,23%,30%,27%,27%,24%,26%,23%,28%,26%,25%,26%,26%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,23%,26%,25%,27%,29%,32%,27%,25%,27%,26%,19%,23%,30%,27%,27%,24%,25%,23%,28%,26%,25%,25%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,26%,25%,27%,29%,32%,27%,25%,27%,26%,19%,23%,29%,27%,27%,24%,25%,23%,28%,26%,25%,25%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,26%,25%,27%,29%,32%,27%,25%,27%,26%,19%,23%,29%,27%,27%,24%,25%,23%,28%,26%,25%,26%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,26%,25%,27%,30%,32%,28%,25%,27%,26%,19%,22%,29%,27%,27%,24%,26%,22%,28%,26%,25%,26%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,25%,25%,27%,29%,31%,27%,25%,26%,25%,19%,22%,29%,27%,27%,24%,25%,22%,27%,26%,25%,26%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,25%,25%,27%,30%,31%,28%,25%,26%,25%,19%,22%,29%,27%,27%,24%,25%,22%,27%,26%,25%,26%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,25%,25%,27%,30%,32%,28%,25%,26%,25%,19%,22%,29%,27%,27%,24%,25%,22%,27%,26%,25%,26%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,25%,25%,27%,30%,32%,28%,25%,26%,26%,19%,22%,29%,26%,28%,24%,25%,22%,27%,26%,25%,26%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,25%,25%,27%,29%,31%,27%,25%,26%,26%,19%,22%,29%,26%,27%,23%,25%,22%,27%,26%,25%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,25%,28%,29%,31%,27%,25%,26%,26%,19%,22%,29%,26%,27%,23%,25%,22%,27%,26%,25%,26%,24%,25%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,25%,28%,30%,32%,28%,25%,26%,27%,19%,22%,29%,26%,27%,24%,25%,22%,27%,27%,25%,26%,24%,25%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,25%,28%,29%,31%,28%,25%,26%,26%,19%,22%,28%,26%,27%,24%,25%,22%,27%,26%,25%,25%,24%,25%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,24%,28%,29%,31%,28%,25%,26%,26%,19%,22%,29%,26%,28%,23%,25%,22%,28%,26%,25%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,24%,28%,29%,31%,28%,25%,26%,27%,19%,22%,29%,26%,28%,23%,25%,22%,28%,26%,25%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,24%,29%,29%,31%,28%,25%,26%,27%,19%,22%,29%,26%,28%,23%,25%,22%,28%,26%,26%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,25%,29%,29%,31%,28%,25%,25%,26%,19%,22%,28%,26%,28%,23%,25%,22%,28%,26%,26%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,26%,24%,29%,30%,31%,28%,25%,25%,26%,19%,22%,29%,26%,28%,23%,25%,22%,28%,27%,26%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,21%,23%,26%,25%,29%,30%,31%,28%,26%,26%,26%,19%,22%,29%,26%,28%,23%,25%,22%,28%,27%,26%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,31%,27%,26%,26%,27%,18%,22%,28%,26%,28%,23%,25%,22%,27%,27%,26%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,31%,28%,25%,25%,26%,18%,22%,28%,25%,28%,24%,25%,22%,27%,27%,25%,25%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,31%,28%,25%,25%,26%,18%,22%,28%,25%,28%,23%,24%,22%,27%,27%,25%,25%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,30%,28%,25%,25%,26%,18%,21%,28%,25%,28%,24%,24%,22%,28%,27%,25%,25%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,30%,28%,25%,26%,26%,18%,21%,28%,25%,28%,24%,24%,22%,28%,27%,26%,26%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,25%,28%,29%,30%,28%,25%,26%,26%,18%,22%,29%,25%,28%,24%,24%,22%,28%,26%,25%,26%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,29%,29%,30%,28%,26%,26%,27%,18%,22%,29%,25%,28%,24%,24%,22%,28%,26%,26%,26%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,25%,28%,29%,30%,28%,26%,26%,27%,18%,22%,28%,25%,28%,24%,24%,22%,28%,27%,26%,26%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,26%,28%,29%,30%,28%,26%,26%,27%,19%,22%,29%,25%,27%,24%,24%,22%,28%,26%,26%,26%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,26%,29%,29%,30%,29%,26%,25%,27%,19%,22%,29%,25%,27%,24%,24%,22%,29%,26%,25%,26%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,26%,29%,29%,30%,29%,26%,26%,27%,19%,22%,29%,24%,27%,24%,24%,22%,29%,26%,26%,26%,25%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,26%,29%,29%,30%,28%,26%,26%,27%,18%,22%,29%,25%,27%,24%,24%,22%,29%,26%,26%,26%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,26%,26%,29%,29%,30%,28%,26%,26%,26%,18%,22%,29%,25%,27%,24%,24%,22%,29%,26%,26%,26%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,26%,29%,29%,30%,28%,25%,27%,27%,19%,21%,29%,25%,27%,24%,24%,22%,29%,26%,25%,26%,25%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,25%,26%,28%,29%,30%,28%,25%,27%,27%,19%,21%,29%,24%,28%,24%,24%,22%,28%,26%,25%,27%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,27%,22%,23%,25%,26%,28%,29%,30%,28%,25%,27%,27%,19%,22%,29%,25%,27%,24%,23%,22%,29%,26%,25%,27%,24%,23%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,22%,25%,26%,28%,29%,30%,28%,25%,26%,26%,19%,22%,29%,25%,27%,24%,24%,22%,29%,26%,26%,26%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,22%,25%,26%,28%,29%,30%,28%,25%,26%,26%,19%,22%,29%,25%,28%,24%,24%,22%,29%,25%,25%,27%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,22%,25%,26%,28%,29%,31%,28%,25%,26%,26%,19%,22%,28%,24%,28%,24%,24%,22%,28%,25%,26%,27%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,25%,26%,28%,29%,30%,28%,26%,26%,26%,19%,22%,28%,25%,27%,24%,24%,22%,29%,26%,26%,27%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,23%,25%,26%,28%,29%,30%,28%,26%,26%,26%,19%,22%,28%,25%,28%,24%,25%,23%,29%,26%,26%,27%,24%,24%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,22%,23%,25%,26%,28%,29%,30%,28%,26%,26%,27%,19%,22%,28%,25%,28%,24%,25%,22%,28%,26%,26%,27%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,23%,25%,26%,28%,29%,30%,27%,26%,27%,27%,19%,22%,28%,25%,27%,24%,24%,22%,28%,26%,26%,27%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,23%,25%,26%,28%,29%,30%,27%,26%,27%,26%,19%,22%,28%,25%,28%,24%,24%,22%,29%,26%,26%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,23%,23%,25%,26%,28%,29%,30%,28%,26%,27%,26%,19%,22%,28%,25%,28%,24%,24%,22%,29%,26%,26%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,22%,25%,26%,28%,29%,30%,28%,26%,28%,26%,19%,22%,28%,25%,28%,24%,24%,22%,29%,26%,25%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,22%,25%,26%,28%,29%,30%,27%,26%,27%,26%,19%,22%,28%,24%,28%,24%,24%,22%,29%,26%,25%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,22%,25%,26%,28%,29%,30%,27%,26%,27%,26%,19%,22%,28%,24%,28%,24%,24%,22%,29%,26%,26%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,22%,25%,26%,28%,28%,30%,27%,26%,27%,26%,19%,22%,28%,25%,28%,24%,24%,22%,29%,26%,26%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,23%,22%,25%,26%,28%,29%,30%,27%,25%,28%,27%,19%,22%,28%,25%,29%,24%,24%,22%,29%,26%,25%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,25%,26%,28%,29%,29%,27%,25%,27%,27%,20%,22%,28%,25%,29%,24%,24%,22%,29%,26%,25%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,26%,28%,29%,29%,27%,25%,27%,26%,19%,22%,28%,25%,29%,24%,24%,23%,29%,26%,25%,26%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,28%,24%,23%,26%,26%,28%,28%,29%,27%,25%,27%,27%,19%,22%,28%,25%,28%,23%,24%,23%,29%,26%,26%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,26%,27%,28%,29%,27%,25%,27%,27%,19%,22%,27%,25%,28%,24%,24%,23%,30%,26%,26%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,27%,27%,29%,29%,27%,26%,27%,27%,19%,22%,27%,24%,29%,24%,24%,22%,30%,26%,26%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,26%,28%,28%,29%,27%,26%,27%,27%,19%,23%,27%,25%,29%,24%,24%,23%,30%,26%,26%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,26%,28%,28%,29%,28%,26%,27%,27%,19%,23%,27%,25%,29%,23%,23%,23%,30%,26%,26%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29%,24%,23%,26%,26%,28%,28%,29%,27%,25%,27%,27%,19%,23%,27%,25%,29%,23%,23%,23%,29%,26%,27%,26%,25%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,22%,26%,26%,28%,29%,29%,27%,25%,27%,27%,19%,22%,27%,25%,29%,24%,23%,23%,30%,26%,27%,26%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,22%,26%,26%,28%,28%,29%,28%,25%,26%,28%,19%,22%,27%,25%,28%,24%,23%,23%,30%,26%,26%,26%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,22%,25%,26%,28%,29%,29%,27%,25%,27%,27%,19%,23%,27%,25%,28%,24%,23%,23%,30%,25%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,23%,25%,26%,29%,29%,29%,27%,25%,27%,27%,19%,23%,27%,25%,29%,23%,23%,23%,30%,26%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,23%,25%,26%,28%,28%,28%,28%,25%,27%,27%,19%,23%,28%,25%,28%,23%,24%,23%,30%,26%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,22%,26%,26%,28%,28%,28%,28%,25%,27%,27%,19%,23%,28%,24%,28%,24%,24%,22%,30%,26%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24%,22%,26%,26%,28%,28%,28%,28%,25%,27%,27%,19%,23%,27%,24%,28%,24%,24%,23%,29%,25%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23%,22%,26%,26%,28%,28%,28%,28%,25%,27%,27%,20%,23%,27%,24%,28%,23%,24%,23%,30%,26%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23%,22%,26%,26%,28%,28%,28%,28%,26%,27%,27%,20%,23%,27%,24%,28%,23%,24%,23%,30%,26%,26%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,26%,26%,28%,28%,28%,28%,26%,27%,27%,20%,23%,27%,24%,28%,23%,24%,22%,29%,26%,26%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,25%,26%,28%,28%,28%,27%,26%,27%,27%,20%,23%,27%,24%,28%,23%,24%,22%,29%,26%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,25%,26%,28%,28%,28%,27%,26%,27%,27%,20%,23%,27%,24%,28%,23%,24%,22%,30%,27%,27%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,25%,26%,28%,28%,28%,27%,26%,28%,27%,20%,23%,27%,24%,28%,23%,24%,22%,30%,26%,26%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,26%,26%,28%,27%,28%,27%,26%,27%,27%,20%,23%,27%,24%,27%,24%,24%,23%,29%,26%,26%,26%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,26%,27%,28%,27%,28%,27%,26%,27%,27%,20%,23%,27%,24%,27%,24%,24%,22%,29%,26%,26%,25%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,22%,26%,27%,28%,27%,28%,28%,26%,27%,27%,20%,23%,27%,24%,27%,24%,24%,23%,29%,26%,26%,26%,,,,,,,,,,,,,,,,,,
